RegionID,SizeRank,RegionName,RegionType,StateName,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21
394841,916,"Maysville, KY",Msa,KY,168460,169867,170684,171559,172583,173460,174232,174683,175148,175307,174997,174929,175233,175232,174842,174327,174110,173819,173253,173482,174029,175468,177200,179122,180234,181363,182379,183500,184335,185373,186572,187645,191546
394342,918,"Atchison, KS",Msa,KS,131447,131453,131568,131877,132113,132526,132753,133072,133286,133647,134115,134328,134716,134851,135006,135025,135251,135650,136371,136881,137620,138191,139760,141029,142493,143036,143757,144349,145276,146281,147151,148057,
395104,919,"Snyder, TX",Msa,TX,191493,191465,191862,192508,193402,193983,194172,194443,194712,195653,196288,197127,197530,197028,196233,194683,194143,193517,194232,194335,195029,195396,196774,197707,198606,200098,201523,202971,204007,205526,206598,207232,
753880,920,"Fairfield, IA",Msa,IA,159185,159898,160436,161083,161387,161661,162171,162735,163300,163728,163990,164446,164702,165013,165179,165259,165219,165422,165645,165625,165241,165029,165506,166033,166767,167708,168868,169895,170158,170485,170768,171481,
395111,921,"Spencer, IA",Msa,IA,154894,155316,155653,156170,156583,157112,157563,158120,158756,159587,160176,160763,161057,161354,161423,161639,161855,162123,162460,162308,162405,162659,163786,164851,165586,166436,166973,167711,168014,167651,167106,166662,
395112,921,"Spirit Lake, IA",Msa,IA,296188,297104,298070,299096,299901,300713,301731,302870,304031,304943,305622,306325,307058,307550,308168,308409,308605,308495,308916,309001,309287,310004,312083,314174,315772,317510,319539,321591,322571,323563,324655,326550,
753925,923,"Vineyard Haven, MA",Msa,MA,1045296,1048418,1052478,1056987,1060525,1064853,1069315,1074319,1078409,1082677,1083639,1084834,1085054,1088239,1090666,1093483,1093257,1093326,1093475,1096713,1100419,1106515,1121592,1137769,1153172,1162413,1170919,1177867,1185139,1193171,1202057,1210345,
753927,924,"Winnemucca, NV",Msa,NV,358302,359765,361386,362147,362447,361527,361851,361787,361086,360190,359161,359961,360483,360782,360575,359670,360880,361827,363249,362715,360668,359114,358912,360519,361938,363567,365253,366493,370383,374551,379154,380554,
395142,925,"Sweetwater, TX",Msa,TX,179524,180253,180698,180834,180793,180513,180773,181590,183633,185443,186403,186527,186772,186951,186955,186554,186757,187063,187277,187227,187835,188164,189707,190616,191416,192297,192750,193843,194185,195039,195847,196368,200677
394330,926,"Andrews, TX",Msa,TX,267806,269010,270124,271360,272323,273080,273940,275102,276306,277230,277693,278707,279914,280674,280730,279939,280128,281068,282477,282908,283863,285684,288212,289679,290198,291679,293290,295002,296323,298221,300385,302045,
753929,927,"Zapata, TX",Msa,TX,142705,144125,145366,145821,146060,145808,144765,144188,143174,141017,139034,138765,140453,140605,140112,139703,139394,140066,139932,138932,137657,137148,139551,140610,142743,144576,143856,143162,142999,144974,146231,146892,148891
395186,928,"Vermillion, SD",Msa,SD,190479,190781,190949,191526,192414,194051,195101,195948,195785,196154,196016,196052,196299,197807,199711,201438,201713,202220,202531,203404,203837,204956,206277,207715,208954,210677,212048,213432,213967,215149,216049,217224,
394767,929,"Lamesa, TX",Msa,TX,121947,122462,122821,123664,124205,124706,124968,125689,126018,126260,125971,126088,126104,126078,126225,126562,127292,127391,127129,126563,127189,128383,130609,132360,133895,135556,136556,137276,137795,138525,139913,140964,
753874,930,"Craig, CO",Msa,CO,242760,242996,243396,243041,242781,243094,243798,244319,244629,244974,244260,243355,242369,242436,242659,243098,242873,242837,242747,243445,243951,244777,246078,247231,248025,249162,250556,252297,254610,257244,260008,262114,
394968,931,"Pecos, TX",Msa,TX,,,,,,,,,,,,187437,187015,185922,184476,183386,182732,184255,185259,186208,188341,193433,200745,205380,210706,215211,219603,221130,224078,224273,224703,222359,223709
395188,932,"Vernon, TX",Msa,TX,121352,121443,121567,121786,122191,122584,122690,122715,122473,122673,122841,123453,123611,123755,123793,123796,123946,123917,124564,124872,123992,122751,122014,122520,123086,123958,124708,125433,125928,126580,127297,127700,
394743,933,"Ketchikan, AK",Msa,AK,374681,376410,377498,379114,380643,382479,384459,386160,388113,389472,390420,390981,391047,390173,388723,387813,387863,388370,388745,389310,390393,391784,394944,397983,401066,401715,402275,402842,403477,404049,404691,406637,413283
