RegionID,SizeRank,RegionName,RegionType,StateName,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21
394404,10,"Boston, MA",Msa,MA,883778,884460,883573,881955,881020,881475,881357,882440,884820,886928,888519,890553,894047,896263,899565,901337,902775,901814,904600,913352,924591,937257,948538,959806,967563,977069,985630,996780,1011081,1030377,1049927,1064550,1074328
395057,11,"San Francisco, CA",Msa,CA,1708733,1700927,1700003,1701808,1703549,1705597,1713458,1717679,1722462,1720408,1719758,1725359,1736403,1744769,1757643,1755877,1738738,1722407,1734478,1769827,1800178,1820784,1839564,1851805,1857088,1867858,1893455,1932691,1983464,2037681,2099743,2141601,2170829
394532,12,"Detroit, MI",Msa,MI,381439,383113,384420,385379,386400,387265,387244,386882,386419,386875,386902,386866,387579,389478,394690,398726,398444,393395,389407,390719,395433,400977,405968,410873,414093,418327,422187,426863,433096,441071,449273,456527,461133
395025,13,"Riverside, CA",Msa,CA,535357,536535,538228,539030,539346,539182,539153,539201,538813,540478,541355,544570,544794,546339,547507,550349,552403,553635,556827,562870,570770,578449,586750,595691,604097,613177,623346,636708,653437,673160,695214,715105,731116
394976,14,"Phoenix, AZ",Msa,AZ,438012,439965,441902,443323,444113,444979,445824,447865,449306,451161,452712,455043,457088,459454,463257,469057,473367,476504,480009,487116,495175,503210,510276,518703,529298,539740,554469,567104,587739,608010,630299,646550,659466
395078,15,"Seattle, WA",Msa,WA,772598,770260,767975,764538,762362,759848,759396,760555,761591,762780,767246,777236,787614,796380,803360,809306,808998,808059,810637,822382,835791,851019,864043,872873,881906,891860,904752,921563,940712,970674,996163,1018859,1033158
394865,16,"Minneapolis-St Paul, MN",Msa,MN,434045,435274,435158,435331,435667,436565,437035,437410,438512,440004,442007,444454,446118,447397,448262,449759,451007,451856,453073,455944,460011,465397,470552,475194,479581,483421,488076,492247,498802,506557,516007,523341,528892
395056,17,"San Diego, CA",Msa,CA,961838,957750,956605,961262,963785,966873,971717,975756,977214,977943,980622,984520,988478,993145,1001665,1007414,1011844,1011247,1016753,1027433,1043878,1061033,1076976,1090831,1103271,1116744,1134248,1159119,1197509,1239692,1283999,1313338,1337572
395121,18,"St. Louis, MO",Msa,MO,379318,381592,383073,383236,382668,381818,381268,380553,380421,380629,380867,382209,383468,385449,385793,386486,386347,387414,389552,392837,396434,399970,403648,407173,410224,412821,416815,422445,430336,438913,446062,450559,452701
395148,19,"Tampa, FL",Msa,FL,413804,414558,414076,414103,414760,415042,415885,416344,416847,417534,419180,420846,421879,422629,423852,425453,426300,427236,428571,432285,436341,441170,445469,451149,457387,464545,471135,478737,488217,503756,522149,540396,555586
394358,20,"Baltimore, MD",Msa,MD,539732,539057,538513,539113,539410,539893,540662,540889,541019,540462,540652,541564,542214,542315,542892,543570,543956,544839,548221,553472,558720,564288,570100,576554,579677,583786,587996,595382,601961,610424,619186,626880,631736
