GeoFips,GeoName,LineCode,Description,2019
39740,"Reading, PA (Metropolitan Statistical Area)",2,Population (persons) 1/,421164
39740,"Reading, PA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,51299
39820,"Redding, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,180080
39820,"Redding, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,48438
39900,"Reno, NV (Metropolitan Statistical Area)",2,Population (persons) 1/,475642
39900,"Reno, NV (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,63328
40060,"Richmond, VA (Metropolitan Statistical Area) *",2,Population (persons) 1/,1291900
40060,"Richmond, VA (Metropolitan Statistical Area) *",3,Per capita personal income (dollars) 2/,58628
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,4650631
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,42242
40220,"Roanoke, VA (Metropolitan Statistical Area) *",2,Population (persons) 1/,313222
40220,"Roanoke, VA (Metropolitan Statistical Area) *",3,Per capita personal income (dollars) 2/,48374
40340,"Rochester, MN (Metropolitan Statistical Area)",2,Population (persons) 1/,221921
40340,"Rochester, MN (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,56050
40380,"Rochester, NY (Metropolitan Statistical Area)",2,Population (persons) 1/,1069644
40380,"Rochester, NY (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,53230
40420,"Rockford, IL (Metropolitan Statistical Area)",2,Population (persons) 1/,336116
40420,"Rockford, IL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,44783
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",2,Population (persons) 1/,145770
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,41444
40660,"Rome, GA (Metropolitan Statistical Area)",2,Population (persons) 1/,98498
40660,"Rome, GA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,39314
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,2363730
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,58843
40980,"Saginaw, MI (Metropolitan Statistical Area)",2,Population (persons) 1/,190539
40980,"Saginaw, MI (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,40533
41060,"St. Cloud, MN (Metropolitan Statistical Area)",2,Population (persons) 1/,201964
41060,"St. Cloud, MN (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,47436
41100,"St. George, UT (Metropolitan Statistical Area)",2,Population (persons) 1/,177556
41100,"St. George, UT (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,40886
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",2,Population (persons) 1/,125223
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,40135
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",2,Population (persons) 1/,2803228
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,56923
41420,"Salem, OR (Metropolitan Statistical Area)",2,Population (persons) 1/,433903
41420,"Salem, OR (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,44709
41500,"Salinas, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,434061
41500,"Salinas, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,59838
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",2,Population (persons) 1/,415726
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,49473
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",2,Population (persons) 1/,1232696
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,54450
41660,"San Angelo, TX (Metropolitan Statistical Area)",2,Population (persons) 1/,122027
41660,"San Angelo, TX (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,49308
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",2,Population (persons) 1/,2550960
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,48684
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,3338330
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,63729
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,4731803
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,104921
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,1990660
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,114080
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,283111
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,61004
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,273213
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,71592
42140,"Santa Fe, NM (Metropolitan Statistical Area)",2,Population (persons) 1/,150358
42140,"Santa Fe, NM (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,60276
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,446499
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,66076
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,494336
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,66700
42340,"Savannah, GA (Metropolitan Statistical Area)",2,Population (persons) 1/,393353
42340,"Savannah, GA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,47869
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",2,Population (persons) 1/,553885
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,47385
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",2,Population (persons) 1/,3979845
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,78073
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,159923
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,80818
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,106221
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,34480
43100,"Sheboygan, WI (Metropolitan Statistical Area)",2,Population (persons) 1/,115340
43100,"Sheboygan, WI (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,54703
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",2,Population (persons) 1/,136212
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,43987
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",2,Population (persons) 1/,394706
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,48310
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",2,Population (persons) 1/,125922
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,41766
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",2,Population (persons) 1/,144701
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,52829
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",2,Population (persons) 1/,268232
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,62003
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",2,Population (persons) 1/,323613
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,48035
43900,"Spartanburg, SC (Metropolitan Statistical Area)",2,Population (persons) 1/,319785
43900,"Spartanburg, SC (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,44169
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",2,Population (persons) 1/,568521
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,47827
44100,"Springfield, IL (Metropolitan Statistical Area)",2,Population (persons) 1/,206868
44100,"Springfield, IL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,49301
44140,"Springfield, MA (Metropolitan Statistical Area)",2,Population (persons) 1/,697382
44140,"Springfield, MA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,53978
44180,"Springfield, MO (Metropolitan Statistical Area)",2,Population (persons) 1/,470300
44180,"Springfield, MO (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,42605
44220,"Springfield, OH (Metropolitan Statistical Area)",2,Population (persons) 1/,134083
44220,"Springfield, OH (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,41811
44300,"State College, PA (Metropolitan Statistical Area)",2,Population (persons) 1/,162385
44300,"State College, PA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,47564
44420,"Staunton, VA (Metropolitan Statistical Area) *",2,Population (persons) 1/,123120
44420,"Staunton, VA (Metropolitan Statistical Area) *",3,Per capita personal income (dollars) 2/,45658
44700,"Stockton, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,762148
44700,"Stockton, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,47139
44940,"Sumter, SC (Metropolitan Statistical Area)",2,Population (persons) 1/,140466
44940,"Sumter, SC (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,38687
45060,"Syracuse, NY (Metropolitan Statistical Area)",2,Population (persons) 1/,648593
45060,"Syracuse, NY (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,52051
45220,"Tallahassee, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,387227
45220,"Tallahassee, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,44232
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,3194831
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,48908
45460,"Terre Haute, IN (Metropolitan Statistical Area)",2,Population (persons) 1/,186367
45460,"Terre Haute, IN (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,38851
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",2,Population (persons) 1/,148761
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,38910
45540,"The Villages, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,132420
45540,"The Villages, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,48387
45780,"Toledo, OH (Metropolitan Statistical Area)",2,Population (persons) 1/,641816
45780,"Toledo, OH (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,48330
45820,"Topeka, KS (Metropolitan Statistical Area)",2,Population (persons) 1/,231969
45820,"Topeka, KS (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,47418
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",2,Population (persons) 1/,367430
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,71790
46060,"Tucson, AZ (Metropolitan Statistical Area)",2,Population (persons) 1/,1047279
46060,"Tucson, AZ (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,45456
46140,"Tulsa, OK (Metropolitan Statistical Area)",2,Population (persons) 1/,998626
46140,"Tulsa, OK (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,56540
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",2,Population (persons) 1/,252047
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,39738
46300,"Twin Falls, ID (Metropolitan Statistical Area)",2,Population (persons) 1/,111290
46300,"Twin Falls, ID (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,41899
46340,"Tyler, TX (Metropolitan Statistical Area)",2,Population (persons) 1/,232751
46340,"Tyler, TX (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,56292
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",2,Population (persons) 1/,974563
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,61174
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",2,Population (persons) 1/,289990
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,46151
46660,"Valdosta, GA (Metropolitan Statistical Area)",2,Population (persons) 1/,147292
46660,"Valdosta, GA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,37623
46700,"Vallejo, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,447643
46700,"Vallejo, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,53505
47020,"Victoria, TX (Metropolitan Statistical Area)",2,Population (persons) 1/,99742
47020,"Victoria, TX (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,48681
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",2,Population (persons) 1/,149527
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,41237
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *",2,Population (persons) 1/,1768901
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *",3,Per capita personal income (dollars) 2/,52011
47300,"Visalia, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,466195
47300,"Visalia, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,42845
47380,"Waco, TX (Metropolitan Statistical Area)",2,Population (persons) 1/,273920
47380,"Waco, TX (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,41723
47460,"Walla Walla, WA (Metropolitan Statistical Area)",2,Population (persons) 1/,60760
47460,"Walla Walla, WA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,48444
47580,"Warner Robins, GA (Metropolitan Statistical Area)",2,Population (persons) 1/,185409
47580,"Warner Robins, GA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,43358
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *",2,Population (persons) 1/,6280487
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *",3,Per capita personal income (dollars) 2/,74385
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",2,Population (persons) 1/,168522
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,47623
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",2,Population (persons) 1/,109834
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,49365
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",2,Population (persons) 1/,163285
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,51295
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",2,Population (persons) 1/,116074
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,42158
48300,"Wenatchee, WA (Metropolitan Statistical Area)",2,Population (persons) 1/,120629
48300,"Wenatchee, WA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,51023
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",2,Population (persons) 1/,138948
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,49301
48620,"Wichita, KS (Metropolitan Statistical Area)",2,Population (persons) 1/,640218
48620,"Wichita, KS (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,52129
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",2,Population (persons) 1/,151254
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,44910
48700,"Williamsport, PA (Metropolitan Statistical Area)",2,Population (persons) 1/,113299
48700,"Williamsport, PA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,44941
48900,"Wilmington, NC (Metropolitan Statistical Area)",2,Population (persons) 1/,297533
48900,"Wilmington, NC (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,45975
49020,"Winchester, VA-WV (Metropolitan Statistical Area) *",2,Population (persons) 1/,140566
49020,"Winchester, VA-WV (Metropolitan Statistical Area) *",3,Per capita personal income (dollars) 2/,49643
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",2,Population (persons) 1/,676008
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,45904
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",2,Population (persons) 1/,947404
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,57214
49420,"Yakima, WA (Metropolitan Statistical Area)",2,Population (persons) 1/,250873
49420,"Yakima, WA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,45757
49620,"York-Hanover, PA (Metropolitan Statistical Area)",2,Population (persons) 1/,449058
49620,"York-Hanover, PA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,51585
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",2,Population (persons) 1/,536081
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,43167
49700,"Yuba City, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,175639
49700,"Yuba City, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,45782
49740,"Yuma, AZ (Metropolitan Statistical Area) *",2,Population (persons) 1/,213787
49740,"Yuma, AZ (Metropolitan Statistical Area) *",3,Per capita personal income (dollars) 2/,36570
Legend / Footnotes:,,,,
1/ Census Bureau midyear population estimates. Estimates for 2010-2019 reflect county population estimates available as of March 2020.,,,,
2/ Per capita personal income was computed using Census Bureau midyear population estimates. Estimates for 2010-2019 reflect county population estimates available as of March 2020.,,,,
"* Cibola, NM was separated from Valencia in June 1981, but in these estimates, Valencia includes Cibola through the end of 1981.",,,,
"* La Paz County, AZ was separated from Yuma County on January 1, 1983. The Yuma, AZ MSA contains the area that became La Paz County, AZ through 1982 and excludes it beginning with 1983.",,,,
"* Broomfield County, CO, was created from parts of Adams, Boulder, Jefferson, and Weld counties effective November 15, 2001. Estimates for Broomfield county begin with 2002.",,,,
"* Estimates for 1979 forward reflect Alaska Census Areas as defined by the Census Bureau; those for prior years reflect Alaska Census Divisions as defined in the 1970 Decennial Census. Estimates from 1988 forward separate Aleutian Islands Census Area into Aleutians East Borough and Aleutians West Census Area. Estimates for 1991 forward separate Denali Borough from Yukon-Koyukuk Census Area and Lake and Peninsula Borough from Dillingham Census Area. Estimates from 1993 forward separate Skagway-Yakutat-Angoon Census Area into Skagway-Hoonah-Angoon Census Area and Yakutat Borough. Estimates from 2008 forward separate Skagway-Hoonah-Angoon Census Area into Skagway Municipality and Hoonah-Angoon Census Area. Estimates from 2009 forward separate Wrangell-Petersburg Census Area into Petersburg Census Area and Wrangell City and Borough. In addition, a part of the Prince of Wales-Outer Ketchikan Census Area was annexed by Ketchikan Gateway Borough and part (Meyers Chuck Area) was included in the new Wrangell City and Borough. The remainder of the Prince of Wales-Outer Ketchikan Census Area was renamed Prince of Wales-Hyder Census Area. Petersburg Borough was created from part of former Petersburg Census Area and part of Hoonah-Angoon Census Area for 2013 forward. Prince of Wales-Hyder Census Area added part of the former Petersburg Census Area beginning in 2013. For years 2009-2012, Petersburg Borough reflects the geographic boundaries of the former Petersburg Census Area. Wade Hampton Census Area was renamed Kusilvak Census Area on July 1, 2015.",,,,
"* Virginia combination areas consist of one or two independent cities with 1980 populations of less than 100,000 combined with an adjacent county. The county name appears first, followed by the city name(s). Separate estimates for the jurisdictions making up the combination area are not available. Bedford County, VA includes the independent city of Bedford for all years.",,,,
"Metropolitan Areas are defined (geographically delineated) by the Office of Management and Budget (OMB) bulletin no. 20-01 issued March 6, 2020.",,,,
Note. All dollar estimates are in thousands of current dollars (not adjusted for inflation). Statistics presented in thousands of dollars do not indicate more precision than statistics presented in millions of dollars.,,,,
"Last updated: November 17, 2020-- new statistics for 2019; revised statistics for 2010-2018.",,,,
