GeoFips,GeoName,LineCode,Description,2019
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.4
36980,"Owensboro, KY (Metropolitan Statistical Area)",1,RPPs: All items,87.6
36980,"Owensboro, KY (Metropolitan Statistical Area)",2,  RPPs: Goods,96.4
36980,"Owensboro, KY (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,65.7
36980,"Owensboro, KY (Metropolitan Statistical Area)",4,  RPPs: Services: Other,90.5
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",1,RPPs: All items,117
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,101.1
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,174.6
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,106.9
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",1,RPPs: All items,96.7
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.5
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,99.6
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.1
37460,"Panama City, FL (Metropolitan Statistical Area)",1,RPPs: All items,95.6
37460,"Panama City, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.5
37460,"Panama City, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,94.9
37460,"Panama City, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.1
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",1,RPPs: All items,87.5
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",2,  RPPs: Goods,96.4
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,61.6
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.1
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",1,RPPs: All items,92.5
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.6
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,82.7
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.1
37900,"Peoria, IL (Metropolitan Statistical Area)",1,RPPs: All items,87.3
37900,"Peoria, IL (Metropolitan Statistical Area)",2,  RPPs: Goods,95.3
37900,"Peoria, IL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,67.5
37900,"Peoria, IL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.3
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",1,RPPs: All items,105.3
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",2,  RPPs: Goods,100.1
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,108.5
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",4,  RPPs: Services: Other,108.5
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",1,RPPs: All items,98.7
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",2,  RPPs: Goods,94.2
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,102.7
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",4,  RPPs: Services: Other,101
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",1,RPPs: All items,80.8
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",2,  RPPs: Goods,95.8
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,49.1
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.2
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",1,RPPs: All items,92.4
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.9
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,78.9
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,92.4
38340,"Pittsfield, MA (Metropolitan Statistical Area)",1,RPPs: All items,98.4
38340,"Pittsfield, MA (Metropolitan Statistical Area)",2,  RPPs: Goods,99.1
38340,"Pittsfield, MA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,89.9
38340,"Pittsfield, MA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,103.8
38540,"Pocatello, ID (Metropolitan Statistical Area)",1,RPPs: All items,88.2
38540,"Pocatello, ID (Metropolitan Statistical Area)",2,  RPPs: Goods,97.6
38540,"Pocatello, ID (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,67.5
38540,"Pocatello, ID (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.8
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",1,RPPs: All items,103.7
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",2,  RPPs: Goods,99.3
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,110.9
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",4,  RPPs: Services: Other,104.1
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",1,RPPs: All items,105
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",2,  RPPs: Goods,101.6
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,127.1
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.6
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",1,RPPs: All items,97.1
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.5
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,101
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.1
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area) 2/",1,RPPs: All items,118.6
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area) 2/",2,  RPPs: Goods,110
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area) 2/",3,  RPPs: Services: Rents,128.5
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area) 2/",4,  RPPs: Services: Other,119.3
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",1,RPPs: All items,94.8
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,91.6
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",1,RPPs: All items,100.3
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",2,  RPPs: Goods,99.5
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,95.7
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,104.6
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",1,RPPs: All items,96.3
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",2,  RPPs: Goods,93.1
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,98.3
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",4,  RPPs: Services: Other,99.1
39380,"Pueblo, CO (Metropolitan Statistical Area)",1,RPPs: All items,89.5
39380,"Pueblo, CO (Metropolitan Statistical Area)",2,  RPPs: Goods,93
39380,"Pueblo, CO (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,73.1
39380,"Pueblo, CO (Metropolitan Statistical Area)",4,  RPPs: Services: Other,99.2
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",1,RPPs: All items,96.1
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.5
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,96.6
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.1
39540,"Racine, WI (Metropolitan Statistical Area)",1,RPPs: All items,92
39540,"Racine, WI (Metropolitan Statistical Area)",2,  RPPs: Goods,96.3
39540,"Racine, WI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,81
39540,"Racine, WI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.1
39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)",1,RPPs: All items,96.1
39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)",2,  RPPs: Goods,96.6
39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,97
39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.1
39660,"Rapid City, SD (Metropolitan Statistical Area)",1,RPPs: All items,89.2
39660,"Rapid City, SD (Metropolitan Statistical Area)",2,  RPPs: Goods,94.6
39660,"Rapid City, SD (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,76
39660,"Rapid City, SD (Metropolitan Statistical Area)",4,  RPPs: Services: Other,92
39740,"Reading, PA (Metropolitan Statistical Area)",1,RPPs: All items,95.6
39740,"Reading, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.9
39740,"Reading, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,85.4
39740,"Reading, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.9
39820,"Redding, CA (Metropolitan Statistical Area)",1,RPPs: All items,98
39820,"Redding, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.2
39820,"Redding, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,92.5
39820,"Redding, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.2
39900,"Reno, NV (Metropolitan Statistical Area)",1,RPPs: All items,98.4
39900,"Reno, NV (Metropolitan Statistical Area)",2,  RPPs: Goods,93
39900,"Reno, NV (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,108.1
39900,"Reno, NV (Metropolitan Statistical Area)",4,  RPPs: Services: Other,99.1
40060,"Richmond, VA (Metropolitan Statistical Area)",1,RPPs: All items,95.8
40060,"Richmond, VA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.5
40060,"Richmond, VA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,95.8
40060,"Richmond, VA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.1
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",1,RPPs: All items,107.3
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,99.2
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,120.6
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,107.2
40220,"Roanoke, VA (Metropolitan Statistical Area)",1,RPPs: All items,91.2
40220,"Roanoke, VA (Metropolitan Statistical Area)",2,  RPPs: Goods,96
40220,"Roanoke, VA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,77
40220,"Roanoke, VA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.1
40340,"Rochester, MN (Metropolitan Statistical Area)",1,RPPs: All items,92.9
40340,"Rochester, MN (Metropolitan Statistical Area)",2,  RPPs: Goods,94.5
40340,"Rochester, MN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,91.4
40340,"Rochester, MN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,92
40380,"Rochester, NY (Metropolitan Statistical Area)",1,RPPs: All items,97.1
40380,"Rochester, NY (Metropolitan Statistical Area)",2,  RPPs: Goods,98.9
40380,"Rochester, NY (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,92.3
40380,"Rochester, NY (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.9
40420,"Rockford, IL (Metropolitan Statistical Area)",1,RPPs: All items,86.9
40420,"Rockford, IL (Metropolitan Statistical Area)",2,  RPPs: Goods,95.4
40420,"Rockford, IL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,68.8
40420,"Rockford, IL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.4
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",1,RPPs: All items,84.6
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",2,  RPPs: Goods,96.6
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,52.9
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.1
40660,"Rome, GA (Metropolitan Statistical Area)",1,RPPs: All items,83.9
40660,"Rome, GA (Metropolitan Statistical Area)",2,  RPPs: Goods,92.4
40660,"Rome, GA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,57.7
40660,"Rome, GA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",1,RPPs: All items,105.2
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.2
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,126.1
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.2
40980,"Saginaw, MI (Metropolitan Statistical Area)",1,RPPs: All items,85.7
40980,"Saginaw, MI (Metropolitan Statistical Area)",2,  RPPs: Goods,95.4
40980,"Saginaw, MI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,63.2
40980,"Saginaw, MI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.4
41060,"St. Cloud, MN (Metropolitan Statistical Area)",1,RPPs: All items,90.2
41060,"St. Cloud, MN (Metropolitan Statistical Area)",2,  RPPs: Goods,94.7
41060,"St. Cloud, MN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,79.7
41060,"St. Cloud, MN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,92.2
41100,"St. George, UT (Metropolitan Statistical Area)",1,RPPs: All items,94.3
41100,"St. George, UT (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
41100,"St. George, UT (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,90
41100,"St. George, UT (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",1,RPPs: All items,85.2
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",2,  RPPs: Goods,94.6
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,60.6
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",4,  RPPs: Services: Other,92.1
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",1,RPPs: All items,90.1
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",2,  RPPs: Goods,95.6
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,80.6
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,89.6
41420,"Salem, OR (Metropolitan Statistical Area)",1,RPPs: All items,99
41420,"Salem, OR (Metropolitan Statistical Area)",2,  RPPs: Goods,101.6
41420,"Salem, OR (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,96.4
41420,"Salem, OR (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.6
41500,"Salinas, CA (Metropolitan Statistical Area)",1,RPPs: All items,111.4
41500,"Salinas, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.2
41500,"Salinas, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,160.9
41500,"Salinas, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.2
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",1,RPPs: All items,90
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",2,  RPPs: Goods,92.5
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,79.5
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",1,RPPs: All items,98.6
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",2,  RPPs: Goods,93.2
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,109.4
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",4,  RPPs: Services: Other,99
41660,"San Angelo, TX (Metropolitan Statistical Area)",1,RPPs: All items,91.3
41660,"San Angelo, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,96.3
41660,"San Angelo, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,83.1
41660,"San Angelo, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.3
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",1,RPPs: All items,93.3
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,91.4
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.3
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",1,RPPs: All items,117.9
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,100.4
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,172
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,109.8
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",1,RPPs: All items,134.5
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,114.7
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,200.3
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,118.5
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",1,RPPs: All items,126.7
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,109.1
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,224
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,110.3
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",1,RPPs: All items,110.2
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.2
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,152.4
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.2
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",1,RPPs: All items,122.7
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,109.3
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,174.5
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,110.5
42140,"Santa Fe, NM (Metropolitan Statistical Area)",1,RPPs: All items,97
42140,"Santa Fe, NM (Metropolitan Statistical Area)",2,  RPPs: Goods,93
42140,"Santa Fe, NM (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,101.6
42140,"Santa Fe, NM (Metropolitan Statistical Area)",4,  RPPs: Services: Other,99.2
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",1,RPPs: All items,112.1
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.2
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,169.1
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.2
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",1,RPPs: All items,120.6
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,109.3
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,162.2
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,110.5
42340,"Savannah, GA (Metropolitan Statistical Area)",1,RPPs: All items,94.5
42340,"Savannah, GA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.6
42340,"Savannah, GA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,89.6
42340,"Savannah, GA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.1
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",1,RPPs: All items,91.5
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.9
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,69.9
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.9
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",1,RPPs: All items,114.5
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,108.1
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,148.4
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,104.7
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",1,RPPs: All items,92.8
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,92.5
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,90.4
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",1,RPPs: All items,87
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,92.5
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,70.5
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95
43100,"Sheboygan, WI (Metropolitan Statistical Area)",1,RPPs: All items,88.6
43100,"Sheboygan, WI (Metropolitan Statistical Area)",2,  RPPs: Goods,95.4
43100,"Sheboygan, WI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,72.4
43100,"Sheboygan, WI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.4
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",1,RPPs: All items,91
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,96.5
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,81.4
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.3
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",1,RPPs: All items,87.2
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.3
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,69.7
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.3
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",1,RPPs: All items,88.3
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,70.7
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",1,RPPs: All items,88.3
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",2,  RPPs: Goods,94.6
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,70
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",4,  RPPs: Services: Other,92.1
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",1,RPPs: All items,91.2
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",2,  RPPs: Goods,94.6
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,83.2
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",4,  RPPs: Services: Other,92.2
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",1,RPPs: All items,88.3
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",2,  RPPs: Goods,95.3
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,72.3
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.2
43900,"Spartanburg, SC (Metropolitan Statistical Area)",1,RPPs: All items,89.5
43900,"Spartanburg, SC (Metropolitan Statistical Area)",2,  RPPs: Goods,96.6
43900,"Spartanburg, SC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,68.8
43900,"Spartanburg, SC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.1
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",1,RPPs: All items,96.5
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.7
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,85.4
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,101.6
44100,"Springfield, IL (Metropolitan Statistical Area)",1,RPPs: All items,89
44100,"Springfield, IL (Metropolitan Statistical Area)",2,  RPPs: Goods,95.4
44100,"Springfield, IL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,72.4
44100,"Springfield, IL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.4
44140,"Springfield, MA (Metropolitan Statistical Area)",1,RPPs: All items,97.3
44140,"Springfield, MA (Metropolitan Statistical Area)",2,  RPPs: Goods,99.1
44140,"Springfield, MA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,86.6
44140,"Springfield, MA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,103.8
44180,"Springfield, MO (Metropolitan Statistical Area)",1,RPPs: All items,85.9
44180,"Springfield, MO (Metropolitan Statistical Area)",2,  RPPs: Goods,94.6
44180,"Springfield, MO (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,65.2
