RegionID,SizeRank,RegionName,RegionType,StateName,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21
394308,60,"Albany, NY",Msa,NY,159255,159818,160581,161112,161518,161619,161809,161809,162077,162252,162830,163546,164105,164265,164329,164511,165261,165743,166835,167901,169551,171521,173251,175252,177186,180325,182879,185180,186551,188925,191776,194925,197380
394938,61,"Omaha, NE",Msa,NE,131070,131474,131771,132041,132414,132923,133585,134470,135243,135778,136517,137231,138518,139660,140590,140975,140744,140809,141201,142304,143702,145634,147539,149272,150817,152744,154834,156589,158672,160651,162668,163700,164772
394908,62,"New Haven, CT",Msa,CT,163576,164008,164239,164987,165546,165710,166104,166229,166389,165852,165813,165677,166544,167350,168682,169953,170673,170584,171468,173442,177335,181034,184817,187819,189981,192731,195844,199445,202864,207215,211584,214828,216071
394357,63,"Bakersfield, CA",Msa,CA,136316,137542,138432,138835,139625,140647,140830,140990,140880,141453,142190,142942,144033,145014,146913,148272,148984,149177,151575,154225,155834,155478,155814,157914,160043,162423,164256,167089,169783,173173,178089,183667,188560
394753,64,"Knoxville, TN",Msa,TN,121353,122857,123961,125108,125937,126593,126816,127494,128533,129847,130944,131876,133080,134407,135775,136642,137892,138849,139669,140148,141386,143093,144910,146958,149116,152035,154436,157287,160237,163777,167667,171574,175370
394653,65,"Greenville, SC",Msa,SC,124493,125700,126655,127716,128636,129269,129704,130191,130808,131544,131193,130962,130680,131420,132133,133141,134402,135557,136562,137823,139470,141072,142987,144998,147079,148796,149926,150917,151250,152374,154263,156551,158658
394952,66,"Ventura, CA",Msa,CA,434349,434249,434692,435779,436627,435716,433978,433480,434530,436709,437480,439968,441951,443212,442996,443019,443807,444346,447189,450738,457168,460965,464320,466712,472934,478824,486342,492458,,517933,531886,543035,551050
394318,67,"Allentown, PA",Msa,PA,159806,160373,161003,161073,161532,161862,162344,162542,163000,163464,164339,164802,165723,166459,167357,168034,168550,169331,170410,172197,174259,176668,179290,182319,184860,187544,189835,192682,195992,199855,203149,205843,208607
394561,68,"El Paso, TX",Msa,TX,94494,95018,95731,96464,97114,97558,98045,98372,97972,97290,96831,96948,97240,97545,98021,98670,99144,99662,100146,101141,102449,104113,105607,106890,108472,109912,111733,113054,115271,117575,120076,122115,124421
394367,69,"Baton Rouge, LA",Msa,LA,126311,126186,125756,125539,125466,125587,125856,125803,125502,124938,124765,125054,125598,126263,126943,127733,127940,127670,127237,127223,127376,127613,128493,129186,129803,129820,130158,130738,131838,133264,134681,136070,137006
394521,70,"Dayton, OH",Msa,OH,75499,75956,76250,76741,77427,78242,78777,79114,79299,79810,80325,80904,81494,82101,83112,84094,84817,85558,86412,87574,88905,90120,91543,92755,94348,95865,97525,99020,100880,102459,104127,105340,106738
394843,71,"McAllen, TX",Msa,TX,66317,66428,66277,66850,67172,67194,67348,67396,67781,66559,65824,65909,67845,69646,70465,70793,70790,70959,71009,71750,73087,74778,76085,76703,77409,78176,78349,78260,78441,79689,81004,81715,82268
394486,72,"Columbia, SC",Msa,SC,98701,99106,99342,99461,99753,100239,100768,101154,101490,101980,102504,103017,103567,104122,104879,105335,105967,106570,107336,108140,108942,110118,111237,112365,113695,115109,116677,117913,119634,121655,123906,126213,128563
394648,73,"Greensboro, NC",Msa,NC,82510,83308,84199,84890,85620,86154,86602,86854,87283,87562,88173,88650,89762,90729,92066,93067,94114,94557,94766,95408,96507,98272,99922,101412,103053,104687,106204,107342,108722,110643,112822,115128,117153
394304,74,"Akron, OH",Msa,OH,94811,95456,96080,96588,97146,98125,98822,99252,99468,99578,99603,99842,100295,101119,102187,103204,104069,104485,105203,106105,107129,108462,109965,111101,112531,113779,115718,117162,118892,120324,122160,123455,125029
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,216054,217104,217685,217618,217118,217346,218037,218079,217984,217473,218025,218583,219665,219934,221234,222586,224471,225079,224668,225505,228152,231750,234247,236047,239232,242735,246180,249394,254805,262879,272634,282779,291353
