opportunity_id,Entity_ID,Est_Revenue,Annual_Revenue,days_active,PFY_RSM_Services_Spend,CFY_RSM_Services_Spend,No_of_Employees,Probability,Lead_Source,Private_Equity,Open_Revenue,Type,industry_sector,revenue_size,Microsoft_Enterprise_Agreement,Won
60ea4b7b-919a-e811-8135-005056ad4f9d,8281202,50000,0,51.80697917,0,1755.25,0,20%,Website,No,0,New Relationship - New Business,Education,med,_missing_,0
05c2b0da-5003-e711-8115-005056ad1ac5,7640759,19055,0,727.0364468,10201.46,1765.05,0,80%,COI,No,0,Existing Relationship - New Business,Education,low,_missing_,1
0f57d9f8-8b3c-e611-810d-005056ad3659,7828320,10000,1515093000,561.4824421,0,0,31200,20%,National Call Center,No,0,New Relationship - New Business,Hospitals & Health Care Systems,low,_missing_,0
70dad36c-f33c-ec11-a9da-005056b57426,7811956,500000,33066677,7.78724537,69529.68,100210.05,60,20%,BD Activity,Yes,200000,Existing Relationship - New Business,Hospitals & Health Care Systems,high,_missing_,0
dc6f4ef5-c29f-e711-8118-005056ad09ed,7821021,23520,29379030,196.3103125,1745.12,1769.88,420,20%,Other,No,0,Existing Relationship - New Business,Hospitals & Health Care Systems,low,_missing_,1
dc33df61-0c19-e611-8107-005056ad1ac5,7930865,1250000,188433324,535.6978356,0,0,200,20%,Inactive - Junction Solutions,_missing_,0,New Relationship - New Business,Food & Beverage,high,No,0
1f2a348f-b81b-e611-8108-005056ad6943,7930252,200000,18255843,58.29840278,0,0,30,_missing_,Partner,_missing_,0,Existing Relationship - New Business,Food & Beverage,med,No,0
351d5295-9ad0-e811-8138-005056ad4f9d,7843784,40000,335000000,1.14056713,126028.35,0,330,20%,Partner,Yes,0,New Relationship - New Business,Food & Beverage,med,_missing_,1
cd367a14-9dd0-e811-8138-005056ad4f9d,7843784,310000,335000000,0.042071759,126028.35,0,330,20%,Partner,Yes,0,New Relationship - New Business,Food & Beverage,med,_missing_,1
97035102-a7ba-e811-8129-005056ad09ed,7843784,1677480,335000000,27.97605324,126028.35,0,330,20%,Partner,Yes,0,New Relationship - New Business,Food & Beverage,high,_missing_,1
51e0d049-0ddc-e611-8113-005056ad6943,7792079,3200,15989127,0.000949074,9606.54,10000,40,20%,Website,No,0,Existing Relationship - New Business,Food & Beverage,low,No,0
b26fc367-3113-e711-811c-005056ad4f9d,7792079,25000,15989127,0.001423611,9606.54,10000,40,20%,Website,No,0,Existing Relationship - New Business,Food & Beverage,med,No,1
d843a1e1-1312-e611-8107-005056ad1ac5,7792079,40000,15989127,257.0788542,9606.54,10000,40,_missing_,Website,No,0,Existing Relationship - New Business,Food & Beverage,med,No,0
6bf6ab4c-2d9b-e711-8118-005056ad09ed,8026431,1600000,168000127,310.4929745,0,0,650,20%,Inside Sales,_missing_,0,Existing Relationship - Renewal,Food & Beverage,high,No,0
c272212e-bf45-e911-a9a9-005056b506e9,7843784,44000,335000000,15.28445602,126028.35,0,330,20%,Partner,Yes,0,Existing Relationship - New Business,Food & Beverage,med,_missing_,1
d19c4819-1c6d-e911-a9a8-005056b57426,7843784,29920,335000000,18.65655093,126028.35,0,330,20%,Partner,Yes,0,Existing Relationship - New Business,Food & Beverage,med,_missing_,1
127a1c14-3783-e911-a9ac-005056b506e9,7843784,39775,335000000,0.011203704,126028.35,0,330,20%,Partner,Yes,0,Existing Relationship - New Business,Food & Beverage,med,_missing_,1
1645d9ec-2c87-e911-a9af-005056b506e9,7843784,110000,335000000,2.833599537,126028.35,0,330,20%,Partner,Yes,0,Existing Relationship - New Business,Food & Beverage,med,_missing_,1
40cb18ec-a39b-e911-a9b5-005056b57426,7843784,22075,335000000,0.003472222,126028.35,0,330,20%,Partner,Yes,0,Existing Relationship - New Business,Food & Beverage,low,_missing_,1
cd68a1bf-634e-ea11-a9bb-005056b5913b,7843784,188520,335000000,42.03363426,126028.35,0,330,80%,Director,Yes,0,Existing Relationship - New Business,Food & Beverage,med,_missing_,1
b86caf83-a00b-ea11-a9b7-005056b5913b,7843784,248850,335000000,16.0827662,126028.35,0,330,20%,Partner,Yes,0,Existing Relationship - New Business,Food & Beverage,med,_missing_,1
548196bb-ab1a-ea11-a9c0-005056b506e9,7843784,113600,335000000,1.890092593,126028.35,0,330,20%,Partner,Yes,0,Existing Relationship - New Business,Food & Beverage,med,_missing_,1
697964f7-d221-ea11-a9b9-005056b5913b,7843784,85800,335000000,1.092719907,126028.35,0,330,20%,Partner,Yes,0,Existing Relationship - New Business,Food & Beverage,med,_missing_,1
b03797b7-dfbd-e911-a9b6-005056b57426,7843784,293000,335000000,43.01939815,126028.35,0,330,20%,Partner,Yes,0,Existing Relationship - New Business,Food & Beverage,med,_missing_,1
0fa37826-9cd0-e811-8138-005056ad4f9d,7843806,45600,335000000,2.131944444,0,0,330,20%,Partner,Yes,0,New Relationship - New Business,Food & Beverage,med,_missing_,1
f2a4b2a3-2f9b-e711-8118-005056ad09ed,7792079,1000,15989127,343.6277778,9606.54,10000,40,20%,Website,No,0,Existing Relationship - Renewal,Food & Beverage,low,No,0
d450ba9d-2f9b-e711-8118-005056ad09ed,7792079,1000,15989127,343.6281481,9606.54,10000,40,20%,Website,No,0,Existing Relationship - Renewal,Food & Beverage,low,No,0
d66087df-2f9b-e711-8118-005056ad09ed,7779772,154000,23040704,522.110081,0,906.75,19,20%,Inside Sales,No,25000,Existing Relationship - New Business,Real Estate,med,No,0
aa1c6eb8-2d9b-e711-8118-005056ad09ed,7779772,75000,23040704,123.4919329,0,906.75,19,20%,Inside Sales,No,25000,Existing Relationship - Renewal,Real Estate,med,No,0
76ae7d8e-2d9b-e711-8118-005056ad09ed,7779772,1050000,23040704,145.5703819,0,906.75,19,20%,Inside Sales,No,25000,Existing Relationship - Renewal,Real Estate,high,No,0
d1cdbfb6-5538-e811-8123-005056ad09ed,7781255,334052,255310000,0.012662037,49425.06,1463.1,3700,20%,Director,No,350000,Existing Relationship - New Business,Retail & Restaurants,med,No,1
cd862c9f-5738-e811-8126-005056ad6943,7781255,31200,255310000,0.003611111,49425.06,1463.1,3700,20%,Director,No,350000,Existing Relationship - New Business,Retail & Restaurants,med,No,1
17a67d34-4517-e811-8120-005056ad09ed,7781255,56720,255310000,0.005324074,49425.06,1463.1,3700,20%,Partner,No,350000,Existing Relationship - New Business,Retail & Restaurants,med,No,1
35d552b0-4617-e811-8120-005056ad09ed,7781255,556224,255310000,0.003564815,49425.06,1463.1,3700,20%,Partner,No,350000,Existing Relationship - New Business,Retail & Restaurants,high,No,1
4256c425-4817-e811-8120-005056ad09ed,7781255,24960,255310000,0.004016204,49425.06,1463.1,3700,20%,Partner,No,350000,Existing Relationship - New Business,Retail & Restaurants,med,No,1
0417d8d6-3582-e911-a9a9-005056b57426,5697239,1600000,384580183,106.0039352,33015.93,25325.2,900,20%,Referral - Microsoft,No,0,Existing Relationship - New Business,Retail & Restaurants,high,No,0
906b65ca-2d9b-e711-8118-005056ad09ed,7781255,0,255310000,234.5991782,49425.06,1463.1,3700,20%,Referral - Other,No,350000,Existing Relationship - Renewal,Retail & Restaurants,low,No,0
6a3cdcd2-b10b-e711-8111-005056ad09ed,8012943,10000,0,166.9118866,0,0,0,20%,National Call Center,No,0,New Relationship - New Business,B2B Wholesale/Distribution,low,_missing_,0
466b3a8a-8854-e911-a9a7-005056b57426,7856732,5000,1259825272,22.12228009,131772.03,187907.15,5700,60%,Director,No,75000,Existing Relationship - New Business,Professional Services,low,_missing_,1
59718ff4-f213-eb11-a9c7-005056b57426,7856634,495040,6621080,322.7253935,1143066.1,474653.28,16,20%,Partner,Yes,0,Existing Relationship - New Business,Professional Services,high,_missing_,1
6bf473d7-91e1-e811-8139-005056ad4f9d,7856634,347313,6621080,437.4601042,1143066.1,474653.28,16,20%,BD Activity,Yes,0,New Relationship - New Business,Professional Services,med,_missing_,1
8ac69611-5039-ea11-a9ba-005056b5913b,7856634,39688,6621080,116.8842245,1143066.1,474653.28,16,20%,BD Activity,Yes,0,New Relationship - New Business,Professional Services,med,_missing_,0
00f82e70-ba0a-e911-813b-005056ad4f9d,7856634,1203024,6621080,129.2742361,1143066.1,474653.28,16,60%,BD Activity,Yes,0,New Relationship - New Business,Professional Services,high,_missing_,1
bccaee12-ee56-e911-a9a7-005056b57426,7856634,1500000,6621080,557.1223958,1143066.1,474653.28,16,20%,BD Activity,Yes,0,New Relationship - New Business,Professional Services,high,_missing_,0
0b624232-81e3-e811-812f-005056ad6943,7856634,437568,6621080,69.96454861,1143066.1,474653.28,16,80%,BD Activity,Yes,0,New Relationship - New Business,Professional Services,med,_missing_,1
916b48c0-b40a-e911-812f-005056ad6943,7856634,75000,6621080,7.275590278,1143066.1,474653.28,16,60%,BD Activity,Yes,0,New Relationship - New Business,Professional Services,med,_missing_,1
56f4a782-79cb-e911-a9be-005056b506e9,7856634,232800,6621080,20.846875,1143066.1,474653.28,16,20%,BD Activity,Yes,0,New Relationship - New Business,Professional Services,med,_missing_,1
86138357-e043-ec11-a9e1-005056b5913b,7856634,39072,6621080,58.96055556,1143066.1,474653.28,16,20%,Partner,Yes,0,Existing Relationship - New Business,Professional Services,med,_missing_,1
45c21fb7-3c98-e911-a9b5-005056b57426,7856634,77490,6621080,6.808009259,1143066.1,474653.28,16,20%,BD Activity,Yes,0,New Relationship - New Business,Professional Services,med,_missing_,1
d07d45f0-06ec-eb11-a9e2-005056b506e9,7856634,125632,6621080,47.75030093,1143066.1,474653.28,16,20%,BD Activity,Yes,0,Existing Relationship - New Business,Professional Services,med,_missing_,1
453801ad-597b-ea11-a9bd-005056b57426,7856634,65824,6621080,516.922581,1143066.1,474653.28,16,20%,BD Activity,Yes,0,Existing Relationship - New Business,Professional Services,med,_missing_,1
351a8903-57d3-ea11-a9cd-005056b506e9,7856634,349120,6621080,404.9488426,1143066.1,474653.28,16,20%,BD Activity,Yes,0,Existing Relationship - New Business,Professional Services,med,_missing_,1
f21a751c-2bc7-e811-8138-005056ad4f9d,7821270,220000,52868789,146.1856829,18804.99,18940,320,20%,Partner,No,0,Existing Relationship - New Business,Manufacturing,med,_missing_,0
db027704-88a0-e811-812b-005056ad6943,7765291,30000,97938378,58.08325231,0,0,300,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Manufacturing,med,_missing_,0
0c5e64b8-4aef-e911-a9be-005056b506e9,7787058,4500000,142030461,108.3175463,2115.49,1000,515,20%,Inactive - Junction Solutions,No,5547250,Existing Relationship - New Business,Manufacturing,high,No,0
aeb4dfff-0305-e711-811b-005056ad4f9d,7787058,29750,142030461,0.001064815,2115.49,1000,515,20%,Inactive - Junction Solutions,No,5547250,Existing Relationship - New Business,Manufacturing,med,No,1
8fe94de2-2d9b-e711-8118-005056ad09ed,7839346,72000,164030888,377.6967593,0,0,235,20%,Referral - Other,Yes,100000,Existing Relationship - Renewal,Manufacturing,med,No,0
27aa6bb4-2e9b-e711-8118-005056ad09ed,7787058,6731.18,142030461,27.35357639,2115.49,1000,515,20%,Inactive - Junction Solutions,No,5547250,Existing Relationship - Renewal,Manufacturing,low,No,1
2206251e-2e9b-e711-8118-005056ad09ed,7787058,250000,142030461,13.36738426,2115.49,1000,515,20%,Inactive - Junction Solutions,No,5547250,Existing Relationship - Renewal,Manufacturing,med,No,0
7d50fc01-be7e-ea11-a9c5-005056b506e9,7857582,-2528,4764086,0.002118056,0,0,22,20%,Referral - Microsoft,No,0,Existing Relationship - New Business,Consumer Goods,low,_missing_,1
08c04a60-4b2c-ec11-a9d9-005056b57426,7977409,271820,1274874976,6.017800926,200650.07,2838678.57,2000,20%,Referral - Microsoft,No,1741020,Existing Relationship - New Business,Consumer Goods,med,No,1
d94e25bd-6ef1-eb11-a9d6-005056b57426,7977409,53000,1274874976,60.6606713,200650.07,2838678.57,2000,20%,Referral - Microsoft,No,1741020,Existing Relationship - New Business,Consumer Goods,med,No,1
d06f6da1-fe1d-eb11-a9c9-005056b57426,7977409,2780382,1274874976,138.3864352,200650.07,2838678.57,2000,20%,Referral - Microsoft,No,1741020,New Relationship - New Business,Consumer Goods,high,No,1
6b72af47-d5ef-eb11-a9d6-005056b57426,7977409,36000,1274874976,0.002511574,200650.07,2838678.57,2000,20%,Referral - Microsoft,No,1741020,Existing Relationship - New Business,Consumer Goods,med,No,0
01b71df9-b532-ec11-a9e8-005056b506e9,7977409,77500,1274874976,42.89199074,200650.07,2838678.57,2000,20%,Referral - Microsoft,No,1741020,Existing Relationship - New Business,Consumer Goods,med,No,1
b7d08d7f-550e-e711-8111-005056ad09ed,7671612,29600,5653946,0.015949074,7122.5,443.75,40,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Business Services,med,No,1
05785f74-a704-e711-8111-005056ad09ed,8054714,10000,3150055,175.913287,0,0,13,20%,National Call Center,_missing_,0,New Relationship - New Business,Insurance,low,_missing_,0
7dc96a65-47d0-eb11-a9d1-005056b5913b,7908758,20000,772237301,71.96163194,0,2136949.33,438,20%,Partner,Yes,1386820,New Relationship - New Business,Insurance,low,_missing_,1
a58f9b2c-b2f0-eb11-a9d6-005056b57426,7908758,22540,772237301,10.8643287,0,2136949.33,438,100%,BD Activity,Yes,1386820,New Relationship - New Business,Insurance,low,_missing_,1
655f3636-53e4-eb11-a9dc-005056b506e9,7908758,158560,772237301,244.6201736,0,2136949.33,438,20%,Partner,Yes,1386820,New Relationship - New Business,Insurance,med,_missing_,1
fa876489-1f9a-ec11-a9e5-005056b5913b,7908758,139040,772237301,1.089131944,0,2136949.33,438,20%,BD Activity,Yes,1386820,New Relationship - New Business,Insurance,med,_missing_,0
0b3c80a6-1f9a-ec11-a9e5-005056b5913b,7908758,113160,772237301,44.42777778,0,2136949.33,438,20%,Partner,Yes,1386820,New Relationship - New Business,Insurance,med,_missing_,1
2dfe9ae7-731d-ec11-a9e6-a53255af747d,7908758,52520,772237301,33.02987269,0,2136949.33,438,20%,Partner,Yes,1386820,New Relationship - New Business,Insurance,med,_missing_,1
72878d79-731d-ec11-a9e6-a53255af747d,7908758,307720,772237301,33.03251157,0,2136949.33,438,80%,Partner,Yes,1386820,New Relationship - New Business,Insurance,med,_missing_,1
4accbe8c-741d-ec11-a9e6-a53255af747d,7908758,65000,772237301,4.906481481,0,2136949.33,438,20%,Partner,Yes,1386820,New Relationship - New Business,Insurance,med,_missing_,1
c9c75773-b411-ec11-a9e6-a53255af747d,7908758,617360,772237301,14.96122685,0,2136949.33,438,80%,Partner,Yes,1386820,New Relationship - New Business,Insurance,high,_missing_,1
4170e467-d852-ec11-a9ea-005056b506e9,7908758,222360,772237301,35.00039352,0,2136949.33,438,20%,Partner,Yes,1386820,New Relationship - New Business,Insurance,med,_missing_,1
41300008-d752-ec11-a9e2-005056b5913b,7908758,189960,772237301,6.034710648,0,2136949.33,438,20%,Director,Yes,1386820,New Relationship - New Business,Insurance,med,_missing_,1
505787d7-b664-ec11-a9eb-005056b506e9,7908758,218400,772237301,27.24271991,0,2136949.33,438,20%,Director,Yes,1386820,New Relationship - New Business,Insurance,med,_missing_,1
2fd94a94-d525-ec11-a9e7-005056b506e9,7908758,24000,772237301,10.0821412,0,2136949.33,438,80%,Partner,Yes,1386820,Existing Relationship - New Business,Insurance,low,_missing_,1
349c9a2b-891f-eb11-a9d2-005056b506e9,4052722,2775560,97549006,131.0805556,66100.78,3302011.39,265,60%,BD Activity,No,450000,New Relationship - New Business,Manufacturing,high,_missing_,1
49bffd5f-f059-ec11-a9ea-005056b506e9,4052722,283670,97549006,0.003912037,66100.78,3302011.39,265,20%,BD Activity,No,450000,New Relationship - New Business,Manufacturing,med,_missing_,1
222d7760-198c-eb11-a9d7-005056b506e9,4052722,10300,97549006,26.20325231,66100.78,3302011.39,265,20%,BD Activity,No,450000,New Relationship - New Business,Manufacturing,low,_missing_,0
632fa5b5-2f9b-e711-8118-005056ad09ed,7787085,783980,200000000,431.1063657,2033.5,3937.5,175,20%,Marketing Campaign - National,No,0,Existing Relationship - Renewal,Food & Beverage,high,No,1
2b84327b-309b-e711-8118-005056ad09ed,7787085,209278,200000000,2.449675926,2033.5,3937.5,175,20%,Marketing Campaign - National,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,1
5985327b-309b-e711-8118-005056ad09ed,7787085,201680,200000000,37.49284722,2033.5,3937.5,175,20%,Marketing Campaign - National,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,1
aa85327b-309b-e711-8118-005056ad09ed,7787085,89000,200000000,7.708854167,2033.5,3937.5,175,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,1
dd831361-17ec-e811-812b-005056ad09ed,8029969,375000,38623730,137.1181829,0,0,130,40%,BD Activity,_missing_,0,New Relationship - New Business,Food & Beverage,med,No,0
8d0ba89f-1fcf-e711-8127-005056ad4f9d,7810147,45240,54055633,9.798969907,11690.12,10500,500,80%,Partner,No,50000,Existing Relationship - New Business,Media & Entertainment,med,No,1
6db88c87-0eaa-e811-8137-005056ad4f9d,7810147,52330,54055633,15.14869213,11690.12,10500,500,80%,Reputation,No,50000,Existing Relationship - New Business,Media & Entertainment,med,No,1
e3d23637-eac7-e811-8138-005056ad4f9d,7810147,20370,54055633,0.004097222,11690.12,10500,500,20%,Reputation,No,50000,Existing Relationship - New Business,Media & Entertainment,low,No,1
9501ba00-5967-e911-a9a8-005056b57426,7810147,8625,54055633,104.0023958,11690.12,10500,500,100%,Manager,No,50000,Existing Relationship - New Business,Media & Entertainment,low,No,1
ead845a7-83b7-e911-a9b6-005056b5913b,7810147,7500,54055633,1.984791667,11690.12,10500,500,100%,Manager,No,50000,Existing Relationship - New Business,Media & Entertainment,low,No,1
5ea3e730-a70d-e811-8123-005056ad6943,7810147,34320,54055633,66.97635417,11690.12,10500,500,80%,Partner,No,50000,Existing Relationship - New Business,Media & Entertainment,med,No,1
fea39969-1989-e811-8127-005056ad09ed,7810147,40000,54055633,20.82137731,11690.12,10500,500,20%,Partner,No,50000,Existing Relationship - New Business,Media & Entertainment,med,No,1
0f1c1e7c-9355-e911-a9aa-005056b506e9,7810147,3360,54055633,7.94712963,11690.12,10500,500,20%,Manager,No,50000,Existing Relationship - New Business,Media & Entertainment,low,No,1
0c2f7f57-aa82-e711-8117-005056ad09ed,7810147,68055,54055633,0.001585648,11690.12,10500,500,20%,Referral - Other,No,50000,Existing Relationship - New Business,Media & Entertainment,med,No,1
379b744b-8c39-e711-8114-005056ad09ed,7810147,151320,54055633,0.00193287,11690.12,10500,500,20%,Referral - Other,No,50000,Existing Relationship - New Business,Media & Entertainment,med,No,1
631b5593-f6cd-e611-8111-005056ad09ed,7810147,136500,54055633,0.001782407,11690.12,10500,500,20%,Referral - Other,No,50000,Existing Relationship - New Business,Media & Entertainment,med,No,1
578ff035-1105-e811-8123-005056ad6943,7683432,200000,519283499,291.0109606,7707.86,-40,1600,20%,BD Activity,No,0,Existing Relationship - New Business,Media & Entertainment,med,_missing_,0
ea2fa5b5-2f9b-e711-8118-005056ad09ed,7887509,850000,0,572.3095486,4532,0,0,20%,Marketing Campaign - National,No,0,Existing Relationship - Renewal,Telecommunications,high,No,0
663f6cfe-0cdc-ea11-a9c5-005056b57426,7721129,554560,482050445,61.69256944,1098601.18,111229.07,1035,20%,Partner,Yes,130000,New Relationship - New Business,Telecommunications,high,_missing_,1
039d9292-f55b-eb11-a9cb-005056b57426,7721129,347000,482050445,160.2703356,1098601.18,111229.07,1035,20%,Partner,Yes,130000,New Relationship - New Business,Telecommunications,med,_missing_,0
c76f56e9-cab4-ea11-a9c1-005056b57426,7721129,172730,482050445,24.69766204,1098601.18,111229.07,1035,20%,Partner,Yes,130000,New Relationship - New Business,Telecommunications,med,_missing_,1
d9526e4f-fdf7-e811-813b-005056ad4f9d,7819005,50000,58608490,114.0375347,124061.38,71327.06,450,20%,Director,Yes,75000,Existing Relationship - New Business,Hospitals & Health Care Systems,med,_missing_,0
18840ba7-a591-e811-8127-005056ad09ed,8129466,520000,168299769,220.0478819,0,0,732,20%,Inside Sales,_missing_,0,New Relationship - New Business,Hospitals & Health Care Systems,high,_missing_,0
c6d3efd3-6245-eb11-a9d4-005056b506e9,7889896,75990,130767367,0.005439815,2209711.52,3752714.49,1500,20%,Director,No,5493948,Existing Relationship - New Business,Retail & Restaurants,med,_missing_,1
a51dbef1-d3ae-ec11-a9e6-005056b5913b,7889896,271320,130767367,0.001238426,2209711.52,3752714.49,1500,20%,Director,No,5493948,Existing Relationship - New Business,Retail & Restaurants,med,_missing_,1
9ac1e8bb-d4ae-ec11-a9e6-005056b5913b,7889896,870264,130767367,0.001145833,2209711.52,3752714.49,1500,20%,Director,No,5493948,Existing Relationship - New Business,Retail & Restaurants,high,_missing_,1
247cea82-70d2-e911-a9b6-005056b5913b,7889896,2726392,130767367,253.7442824,2209711.52,3752714.49,1500,20%,Referral - Other,No,5493948,New Relationship - New Business,Retail & Restaurants,high,_missing_,1
09c8094d-ac8d-eb11-a9ce-005056b57426,7889896,750000,130767367,185.6859491,2209711.52,3752714.49,1500,20%,Partner,No,5493948,New Relationship - New Business,Retail & Restaurants,high,_missing_,0
cc5d9370-2d9b-e711-8118-005056ad09ed,7977166,3000000,0,37.76413194,0,0,9,20%,Referral - Other,No,0,Existing Relationship - Renewal,Retail & Restaurants,high,No,0
059c49c4-952a-e711-8116-005056ad6943,151661,8500,5722904,0.001458333,3157.75,4730,33,20%,Partner,No,0,Existing Relationship - New Business,Nonprofit,low,_missing_,1
7699c1b0-845e-e711-8120-005056ad4f9d,7819859,51200,107879554,57.51193287,0,0,350,100%,BD Activity,No,0,New Relationship - New Business,Retail & Restaurants,med,_missing_,1
6989c3e1-1e40-e911-a9a7-005056b5332e,7819859,-46680,107879554,0.181793981,0,0,350,20%,BD Activity,No,0,Existing Relationship - New Business,Retail & Restaurants,low,_missing_,1
925e9ecd-2f9b-e711-8118-005056ad09ed,8062509,100000,730936340,184.4664583,0,0,1450,20%,Inactive - Junction Solutions,_missing_,0,Existing Relationship - Renewal,Retail & Restaurants,med,No,0
1c5f9ecd-2f9b-e711-8118-005056ad09ed,8062509,895000,730936340,477.5933565,0,0,1450,20%,Marketing Campaign - National,_missing_,0,Existing Relationship - Renewal,Retail & Restaurants,high,No,1
ec4ca1e1-1312-e611-8107-005056ad1ac5,8062509,500000,730936340,376.2197801,0,0,1450,_missing_,Inactive - Junction Solutions,_missing_,0,Existing Relationship - New Business,Retail & Restaurants,high,No,0
85f72b9a-a517-e611-810f-005056ad4f9d,7854422,1200000,43607167,322.4829745,0,0,185,_missing_,Referral - Other,No,0,Existing Relationship - New Business,Retail & Restaurants,high,_missing_,0
64de6ff7-2f9b-e711-8118-005056ad09ed,7787083,28000,350415589,28.73795139,0,0,931,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Manufacturing,med,_missing_,1
de18e9c8-309b-e711-8118-005056ad09ed,7787083,204400,350415589,18.74777778,0,0,931,20%,Referral - Other,No,0,Existing Relationship - Renewal,Manufacturing,med,_missing_,1
8a587b31-1642-ea11-a9c3-005056b506e9,3744868,10000,150000,223.7016088,53926.41,34497.38,3,20%,Inside Sales,No,0,Existing Relationship - New Business,Manufacturing,low,_missing_,0
204da1e1-1312-e611-8107-005056ad1ac5,7787083,800000,350415589,83.26934028,0,0,931,_missing_,Referral - Other,No,0,Existing Relationship - New Business,Manufacturing,high,_missing_,0
b87c5e1b-309b-e711-8118-005056ad09ed,7922003,359452,106512793,467.6065162,0,0,1400,20%,Website,_missing_,0,Existing Relationship - Renewal,Nonprofit,med,No,0
ba4d8196-2e9b-e711-8118-005056ad09ed,7797587,300000,29977794,181.2985532,0,0,150,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Nonprofit,med,No,0
3e6c65ca-2d9b-e711-8118-005056ad09ed,8108459,600000,15785516,456.3260764,0,0,250,20%,Inside Sales,_missing_,0,Existing Relationship - Renewal,Nonprofit,high,No,0
740891da-70dc-e811-812b-005056ad09ed,7681762,60000,0,90.05498843,5172.56,408.5,0,20%,Manager,No,0,Existing Relationship - New Business,Nonprofit,med,_missing_,0
5f677118-4c19-e611-8103-005056ad09ed,7740640,18000,26774390,0.005439815,53317.33,55987.11,348,_missing_,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Nonprofit,low,No,1
62c76553-2f05-e911-812c-005056ad09ed,7740640,30000,26774390,993.0182639,53317.33,55987.11,348,40%,Partner,No,0,Existing Relationship - New Business,Nonprofit,med,No,0
f848a1e1-1312-e611-8107-005056ad1ac5,7740640,20000,26774390,533.8908912,53317.33,55987.11,348,_missing_,Manager,No,0,Existing Relationship - New Business,Nonprofit,low,No,0
fa48a1e1-1312-e611-8107-005056ad1ac5,7740640,16800,26774390,533.8911227,53317.33,55987.11,348,_missing_,Manager,No,0,Existing Relationship - New Business,Nonprofit,low,No,0
324da1e1-1312-e611-8107-005056ad1ac5,7740640,15400,26774390,533.8884606,53317.33,55987.11,348,_missing_,Partner,No,0,Existing Relationship - New Business,Nonprofit,low,No,0
9a5d059a-2e31-e911-812f-005056ad6943,7740640,700000,26774390,937.0302778,53317.33,55987.11,348,20%,Partner,No,0,Existing Relationship - New Business,Nonprofit,high,No,0
4bca0728-61f0-e511-8103-005056ad6943,7740640,1375,26774390,0.001678241,53317.33,55987.11,348,_missing_,Other,No,0,Existing Relationship - New Business,Nonprofit,low,No,1
07446f80-6d85-ea11-a9c5-005056b506e9,7760135,3500000,98040949,511.0358218,154219.18,32654.43,325,20%,BD Activity,No,50000,New Relationship - New Business,Manufacturing,high,_missing_,0
22913d8e-9d90-ea11-a9bf-005056b5913b,7760135,2000000,98040949,95.97905093,154219.18,32654.43,325,20%,RSM System Selection,No,50000,New Relationship - New Business,Manufacturing,high,_missing_,0
21d3aa93-e80a-e811-812b-005056ad4f9d,7798579,2000000,25555851,196.3161227,29604.68,246.38,95,20%,Partner,Yes,0,Existing Relationship - New Business,Manufacturing,high,No,0
484da1e1-1312-e611-8107-005056ad1ac5,7798579,1000000,25555851,54.56300926,29604.68,246.38,95,_missing_,Partner,Yes,0,Existing Relationship - New Business,Manufacturing,high,No,0
69b565c9-efb4-e711-8123-005056ad4f9d,7799153,2700000,581983755,24.96122685,350193.21,397432.94,506,20%,Director,No,553000,Existing Relationship - New Business,Energy,high,_missing_,0
4fc68050-1163-ea11-a9c4-005056b506e9,7821884,10360,61624441,0.006087963,1534970.11,675403.22,160,100%,BD Activity,No,0,Existing Relationship - New Business,Consumer Goods,low,_missing_,1
d5ea4dcc-8afa-e911-a9b7-005056b5913b,7821884,2036440,61624441,65.08475694,1534970.11,675403.22,160,100%,BD Activity,No,0,Existing Relationship - New Business,Consumer Goods,high,_missing_,1
6d266f55-44b9-e911-a9be-005056b506e9,8047935,10000,47237146,432.9955324,0,0,96,20%,National Call Center,_missing_,0,New Relationship - New Business,Consumer Goods,low,_missing_,0
78ab77ec-313b-ec11-a9da-005056b57426,7928019,100000,8447682,86.16806713,48162.28,-4587.28,31,20%,BD Activity,No,0,New Relationship - New Business,Business Services,med,_missing_,0
48dd7241-1eca-eb11-a9d9-005056b506e9,7928019,700000,8447682,70.64862269,48162.28,-4587.28,31,20%,Referral - Microsoft,No,0,New Relationship - New Business,Business Services,high,_missing_,0
b0c8e7a0-7556-eb11-a9d4-005056b506e9,7928019,350000,8447682,217.8758681,48162.28,-4587.28,31,20%,Referral - Microsoft,No,0,New Relationship - New Business,Business Services,med,_missing_,0
0f5d4a30-2028-eb11-a9ca-005056b5913b,7928019,2000000,8447682,276.8397454,48162.28,-4587.28,31,20%,Referral - Microsoft,No,0,New Relationship - New Business,Business Services,high,_missing_,0
37506e51-c4d1-ea11-a9c5-005056b5913b,7928019,300000,8447682,386.6971065,48162.28,-4587.28,31,20%,Referral - Microsoft,No,0,New Relationship - New Business,Business Services,med,_missing_,0
